Sep=;
Page;VisualID;HtmlTagName;HtmlCpOp;ModelTagName;ParameterName;ModelTagName_1;ParameterName_1;ModelTagName_2;ParameterName_2;;;;
CDU4_FLARE_BLOWDOWN;Foxboro_Data;TIZ5063;;T_TIZ5063;Value;;;;;;;;
CDU4_FLARE_BLOWDOWN;Foxboro_Data;PIZ10192;;T_PIZ10192;Value;;;;;;;;
CDU4_FLARE_BLOWDOWN;Foxboro_Data;PDIZ5022;;T_PDIZ5022;Value;;;;;;;;
CDU4_FLARE_BLOWDOWN;Foxboro_Data;TIZ5062;;T_TIZ5062;Value;;;;;;;;
CDU4_FLARE_BLOWDOWN;Foxboro_Data;LIZ5055;;T_LIZ5055;Value;;;;;;;;
CDU4_FURNACE_AIR_PREHEATER;Foxboro_Data;PIZ10179;;T_PIZ10179;Value;;;;;;;;
CDU4_FURNACE_AIR_PREHEATER;Foxboro_Data;PIZ10183;;T_PIZ10183;Value;;;;;;;;
CDU4_FURNACE_AIR_PREHEATER;Foxboro_Data;TAHZ1080;;T_TAHZ1080;Value;;;;;;;;
CDU4_FURNACE_AIR_PREHEATER;Foxboro_Data;PIZ10182;;T_PIZ10182;Value;;;;;;;;
CDU4_FURNACE_AIR_PREHEATER;Foxboro_Data;TIZ10167;;T_TIZ10167;Value;;;;;;;;
CDU4_FURNACE_AIR_PREHEATER;Foxboro_Data;PIZ10180;;T_PIZ10180;Value;;;;;;;;
CDU4_FURNACE_AIR_PREHEATER;Foxboro_Data;TIZ10165;;T_TIZ10165;Value;;;;;;;;
CDU4_FURNACE_AIR_PREHEATER;Foxboro_Data;PIZ10181;;T_PIZ10181;Value;;;;;;;;
CDU4_FURNACE_AIR_PREHEATER;Foxboro_Data;TIZ10166;;T_TIZ10166;Value;;;;;;;;
CDU4_FURNACE_AIR_PREHEATER;Foxboro_Data;PIZ10185;;T_PIZ10185;Value;;;;;;;;
CDU4_FURNACE_AIR_PREHEATER;Foxboro_Data;TIZ10170;;T_TIZ10170;Value;;;;;;;;
CDU4_FURNACE_AIR_PREHEATER;Foxboro_Data;PIZ10184;;T_PIZ10184;Value;;;;;;;;
CDU4_FURNACE_AIR_PREHEATER;Foxboro_Data;TIZ10169;;T_TIZ10169;Value;;;;;;;;
CDU4_FURNACE_AIR_PREHEATER;Foxboro_Data;PIZ10186;;T_PIZ10186;Value;;;;;;;;
CDU4_FURNACE_AIR_PREHEATER;Foxboro_Data;TIZ10171;;T_TIZ10171;Value;;;;;;;;
CDU4_FURNACE_AIR_PREHEATER;Foxboro_Data;FIZ1050A;;T_FIZ1050A;Value;;;;;;;;
CDU4_FURNACE_AIR_PREHEATER;Foxboro_Data;FIZ1050B;;T_FIZ1050B;Value;;;;;;;;
CDU4_FURNACE_AIR_PREHEATER;Foxboro_Data;TIZ1030;;T_TIZ1030;Value;;;;;;;;
CDU4_FURNACE_AIR_PREHEATER;Foxboro_Data;TIZ1110;;T_TIZ1110;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;FIAZ1031;;T_FIAZ1031;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;TIZ1048;;T_TIZ1048;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;AIAZ1007;;T_AIAZ1007;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;FIZ1059;;T_FIZ1059;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;TIZ1019;;T_TIZ1019;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;TIZ1049;;T_TIZ1049;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;PIZ10109;;T_PIZ10109;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;TIZ1020;;T_TIZ1020;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;TIZ1065;;T_TIZ1065;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;PIAZ1006;;T_PIAZ1006;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;FIZ1074;;T_FIZ1074;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;TIZ1109;;T_TIZ1109;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;AIZ1026;;T_AIZ1026;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;AIZ1027;;T_AIZ1027;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;AIZ1009;;T_AIZ1009;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;SO2_REF_BUBL;;T_SO2_REF_BUBL;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;AICZ5053;;T_AICZ5053;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;AIZ1008A;;T_AIZ1008A;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;AIZ1008B;;T_AIZ1008B;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;AICZ5053C;;T_AICZ5053C;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;PIZ1025;;T_PIZ1025;Value;;;;;;;;
CDU4_FURNACE_FIRING;Foxboro_Data;NOX_HZ2101;;T_NOX_HZ2101;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;AIZ1018A;;T_AIZ1018A;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;AIZ1018B;;T_AIZ1018B;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;AIZ1019A;;T_AIZ1019A;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;AIZ1019B;;T_AIZ1019B;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;AIZ1020A;;T_AIZ1020A;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;AIZ1020B;;T_AIZ1020B;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;AIZ1021A;;T_AIZ1021A;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;AIZ1021B;;T_AIZ1021B;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;AIZ1022A;;T_AIZ1022A;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;AIZ1022B;;T_AIZ1022B;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;PIZ10101;;T_PIZ10101;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;PIZ10102;;T_PIZ10102;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;PIZ10103;;T_PIZ10103;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;PIZ10104;;T_PIZ10104;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;PIZ10105;;T_PIZ10105;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;PIZ10106;;T_PIZ10106;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;PIZ10107;;T_PIZ10107;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;PIZ10108;;T_PIZ10108;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10101;;T_TIZ10101;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10102;;T_TIZ10102;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10103;;T_TIZ10103;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10104;;T_TIZ10104;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10105;;T_TIZ10105;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10106;;T_TIZ10106;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10107;;T_TIZ10107;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10108;;T_TIZ10108;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10113;;T_TIZ10113;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10114;;T_TIZ10114;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10115;;T_TIZ10115;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10116;;T_TIZ10116;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10117;;T_TIZ10117;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;XFDZ1_2101;;T_XFDZ1_2101;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;XEFZ2101;;T_XEFZ2101;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;PASSZBAL;;T_PASSZBAL;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;PASSZBIAS;;T_PASSZBIAS;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;PASSZFLOW_R;;T_PASSZFLOW_R;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;PASSZKFACT;;T_PASSZKFACT;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;PASSZTDIF;;T_PASSZTDIF;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10179;;T_TIZ10179;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10181;;T_TIZ10181;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIAZ1017;;T_TIAZ1017;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIAZ1018;;T_TIAZ1018;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIAZ1019;;T_TIAZ1019;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIAZ1020;;T_TIAZ1020;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIAZ1021;;T_TIAZ1021;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10112;;T_TIZ10112;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10118;;T_TIZ10118;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ1029;;T_TIZ1029;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIAZ1015;;T_TIAZ1015;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIAZ1016;;T_TIAZ1016;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ1024;;T_TIZ1024;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ1025;;T_TIZ1025;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ1026;;T_TIZ1026;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ1027;;T_TIZ1027;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ1028;;T_TIZ1028;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIAZ1022;;T_TIAZ1022;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10119;;T_TIZ10119;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10190;;T_TIZ10190;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10192;;T_TIZ10192;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10194;;T_TIZ10194;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10195;;T_TIZ10195;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10196;;T_TIZ10196;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10197;;T_TIZ10197;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10199;;T_TIZ10199;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10200;;T_TIZ10200;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10191;;T_TIZ10191;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10193;;T_TIZ10193;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10109;;T_TIZ10109;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10182;;T_TIZ10182;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10184;;T_TIZ10184;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10186;;T_TIZ10186;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10188;;T_TIZ10188;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10201;;T_TIZ10201;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10178;;T_TIZ10178;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10180;;T_TIZ10180;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10110;;T_TIZ10110;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10183;;T_TIZ10183;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10185;;T_TIZ10185;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10187;;T_TIZ10187;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10189;;T_TIZ10189;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10111;;T_TIZ10111;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ1022;;T_TIZ1022;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ1023;;T_TIZ1023;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ10198;;T_TIZ10198;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ1114;;T_TIZ1114;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;TIZ1113;;T_TIZ1113;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;CZ1001;;T_CZ1001;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;FICAZ1032;;T_FICAZ1032;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;FICAZ1033;;T_FICAZ1033;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;FICAZ1034;;T_FICAZ1034;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;FICAZ1035;;T_FICAZ1035;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;FICAZ1036;;T_FICAZ1036;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;FICAZ1037;;T_FICAZ1037;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;FICAZ1038;;T_FICAZ1038;Value;;;;;;;;
CDU4_FURNACE_MONITORING;Foxboro_Data;FICAZ1039;;T_FICAZ1039;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;TIZ1047;;T_TIZ1047;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;TIZ1046;;T_TIZ1046;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;TIZ1045;;T_TIZ1045;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;TIZ1044;;T_TIZ1044;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;TIZ1043;;T_TIZ1043;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;TIZ1042;;T_TIZ1042;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;TIZ1041;;T_TIZ1041;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;TIZ1040;;T_TIZ1040;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;FIZ1012;;T_FIZ1012;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;FIZ1013;;T_FIZ1013;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;FIZ1032;;T_FIZ1032;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;FIZ1033;;T_FIZ1033;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;FIZ1034;;T_FIZ1034;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;FIZ1035;;T_FIZ1035;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;FIZ1036;;T_FIZ1036;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;FIZ1037;;T_FIZ1037;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;FIZ1038;;T_FIZ1038;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;FIZ1039;;T_FIZ1039;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;PIAZ10141;;T_PIAZ10141;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;TIZ10147;;T_TIZ10147;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;XIZ2102C;;T_XIZ2102C;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;XIZ2102B;;T_XIZ2102B;Value;;;;;;;;
CDU4_FURNACE_PROCESS;Foxboro_Data;XIZ2102A;;T_XIZ2102A;Value;;;;;;;;
CDU4_FURNACE_STARTUP;Foxboro_Data;TIIZ1013;;T_TIIZ1013;Value;;;;;;;;
CDU4_FURNACE_STARTUP;Foxboro_Data;PIAZ10127;;T_PIAZ10127;Value;;;;;;;;
CDU4_FURNACE_STARTUP;Foxboro_Data;PIAZ10121;;T_PIAZ10121;Value;;;;;;;;
CDU4_FURNACE_STARTUP;Foxboro_Data;PIAZ10139;;T_PIAZ10139;Value;;;;;;;;
CDU4_FURNACE_STARTUP;Foxboro_Data;PTZ5014;;T_PTZ5014;Value;;;;;;;;
CDU4_FURNACE_STARTUP;Foxboro_Data;PIAZ10125;;T_PIAZ10125;Value;;;;;;;;
CDU4_HGO;Foxboro_Data;TIZ1011;;T_TIZ1011;Value;;;;;;;;
CDU4_HGO;Foxboro_Data;TIZ1058;;T_TIZ1058;Value;;;;;;;;
CDU4_HGO;Foxboro_Data;TIZ1064;;T_TIZ1064;Value;;;;;;;;
CDU4_HGO;Foxboro_Data;TIZ1059;;T_TIZ1059;Value;;;;;;;;
CDU4_INJECTIONS;Foxboro_Data;2LC_1009;;T_2LC_1009;Value;;;;;;;;
CDU4_INJECTIONS;Foxboro_Data;2FC_1010;;T_2FC_1010;Value;;;;;;;;
CDU4_INJECTIONS;Foxboro_Data;FIZ1086;;T_FIZ1086;Value;;;;;;;;
CDU4_INJECTIONS;Foxboro_Data;LIAZ1002;;T_LIAZ1002;Value;;;;;;;;
CDU4_INJECTIONS;Foxboro_Data;LIAZ1003;;T_LIAZ1003;Value;;;;;;;;
CDU4_INJECTIONS;Foxboro_Data;FIZ10115;;T_FIZ10115;Value;;;;;;;;
CDU4_INJECTIONS;Foxboro_Data;FIZ10100;;T_FICZ10100;Value;;;;;;;;
CDU4_LGO;Foxboro_Data;TIZ1057;;T_TIZ1057;Value;;;;;;;;
CDU4_LGO;Foxboro_Data;TIZ1013;;T_TIZ1013;Value;;;;;;;;
CDU4_LGO;Foxboro_Data;TIZ1061;;T_TIZ1061;Value;;;;;;;;
CDU4_LGO;Foxboro_Data;AIZ1016;;T_AIZ1016;Value;;;;;;;;
CDU4_LGO;Foxboro_Data;TIZ1056;;T_TIZ1056;Value;;;;;;;;
CDU4_LGO;Foxboro_Data;TIZ1012;;T_TIZ1012;Value;;;;;;;;
CDU4_LGO;Foxboro_Data;FITZ1068;;T_FITZ1068;Value;;;;;;;;
CDU4_LGO;Foxboro_Data;FYZ1085;;T_FYZ1085;Value;;;;;;;;
CDU4_LGO;Foxboro_Data;FV_768;;T_FV_768;Value;;;;;;;;
CDU4_LGO;Foxboro_Data;FVZ1085A;;FVZ1085A;OV;;;;;;;;
CDU4_OBSOLETE;Foxboro_Data;TIZ5003;;T_TIZ5003;Value;;;;;;;;
CDU4_OBSOLETE;Foxboro_Data;LICAZ4006;;T_LICAZ4006;Value;;;;;;;;
CDU4_OBSOLETE;Foxboro_Data;AIZ_3012B;;T_AIZ_3012B;Value;;;;;;;;
CDU4_OBSOLETE;Foxboro_Data;AIZ_3012A;;T_AIZ_3012A;Value;;;;;;;;
CDU4_OBSOLETE;Foxboro_Data;AIZ_3011A;;T_AIZ_3011A;Value;;;;;;;;
CDU4_OBSOLETE;Foxboro_Data;AIZ_3011B;;T_AIZ_3011B;Value;;;;;;;;
CDU4_OBSOLETE;Foxboro_Data;XI_1002;;T_XI_1002;Value;;;;;;;;
CDU4_OBSOLETE;Foxboro_Data;PI_1084;;T_PI_1084;Value;;;;;;;;
CDU4_OBSOLETE;Foxboro_Data;XI_1003;;T_XI_1003;Value;;;;;;;;
CDU4_OBSOLETE;Foxboro_Data;XI_1004;;T_XI_1004;Value;;;;;;;;
CDU4_OBSOLETE;Foxboro_Data;FI_1003;;T_FI_1003;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_COLD;Foxboro_Data;TIZ10153;;T_TIZ10153;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_COLD;Foxboro_Data;TIZ10125;;T_TIZ10125;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_COLD;Foxboro_Data;TIZ10155;;T_TIZ10155;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_COLD;Foxboro_Data;TIZ10124;;T_TIZ10124;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1091;;T_TIZ1091;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ10120;;T_TIZ10120;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1068;;T_TIZ1068;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1092;;T_TIZ1092;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1093;;T_TIZ1093;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1074;;T_TIZ1074;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1017;;T_TIZ1017;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1094;;T_TIZ1094;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1077;;T_TIZ1077;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1078;;T_TIZ1078;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1159;;T_TIZ1159;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1080;;T_TIZ1080;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1164;;T_TIZ1164;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1083;;T_TIZ1083;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1153;;T_TIZ1153;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1018;;T_TIZ1018;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1161;;T_TIZ1161;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1165;;T_TIZ1165;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1160;;T_TIZ1160;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1035;;T_TIZ1035;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1162;;T_TIZ1162;Value;;;;;;;;
CDU4_PREHEAT_TRAIN_HOT;Foxboro_Data;TIZ1163;;T_TIZ1163;Value;;;;;;;;
CDU4_PUMP_MONITOR_BRINE;Foxboro_Data;ZIZ2161A;;T_ZIZ2161A;Value;;;;;;;;
CDU4_PUMP_MONITOR_BRINE;Foxboro_Data;XIZ2161A;;T_XIZ2161A;Value;;;;;;;;
CDU4_PUMP_MONITOR_BRINE;Foxboro_Data;TIZ10148;;T_TIZ10148;Value;;;;;;;;
CDU4_PUMP_MONITOR_BRINE;Foxboro_Data;ZIZ2161B;;T_ZIZ2161B;Value;;;;;;;;
CDU4_PUMP_MONITOR_BRINE;Foxboro_Data;XIZ2161B;;T_XIZ2161B;Value;;;;;;;;
CDU4_PUMP_MONITOR_BRINE;Foxboro_Data;TIZ10149;;T_TIZ10149;Value;;;;;;;;
CDU4_PUMP_MONITOR_BRINE;Foxboro_Data;PIZ10193;;T_PIZ10193;Value;;;;;;;;
CDU4_PUMP_MONITOR_BRINE;Foxboro_Data;PIZ10194;;T_PIZ10194;Value;;;;;;;;
CDU4_PUMP_MONITOR_CRUDE_FEED;Foxboro_Data;TI17001;;T_TI17001;Value;;;;;;;;
CDU4_PUMP_MONITOR_CRUDE_FEED;Foxboro_Data;TI17002;;T_TI17002;Value;;;;;;;;
CDU4_PUMP_MONITOR_CRUDE_FEED;Foxboro_Data;TI17003;;T_TI17003;Value;;;;;;;;
CDU4_PUMP_MONITOR_CRUDE_FEED;Foxboro_Data;TI17004;;T_TI17004;Value;;;;;;;;
CDU4_PUMP_MONITOR_CRUDE_FEED;Foxboro_Data;TI17006;;T_TI17006;Value;;;;;;;;
CDU4_PUMP_MONITOR_CRUDE_FEED;Foxboro_Data;TI17010;;T_TI17010;Value;;;;;;;;
CDU4_PUMP_MONITOR_CRUDE_FEED;Foxboro_Data;TI17007;;T_TI17007;Value;;;;;;;;
CDU4_PUMP_MONITOR_CRUDE_FEED;Foxboro_Data;TI17008;;T_TI17008;Value;;;;;;;;
CDU4_PUMP_MONITOR_CRUDE_FEED;Foxboro_Data;TI17009;;T_TI17009;Value;;;;;;;;
CDU4_PUMP_MONITOR_CRUDE_FEED;Foxboro_Data;TI17011;;T_TI17011;Value;;;;;;;;
CDU4_PUMP_MONITOR_CRUDE_FEED;Foxboro_Data;TI17015;;T_TI17015;Value;;;;;;;;
CDU4_PUMP_MONITOR_CRUDE_FEED;Foxboro_Data;TI17012;;T_TI17012;Value;;;;;;;;
CDU4_PUMP_MONITOR_CRUDE_FEED;Foxboro_Data;TI17013;;T_TI17013;Value;;;;;;;;
CDU4_PUMP_MONITOR_CRUDE_FEED;Foxboro_Data;TI17014;;T_TI17014;Value;;;;;;;;
CDU4_PUMP_MONITOR_CRUDE_FEED;Foxboro_Data;TI17005;;T_TI17005;Value;;;;;;;;
CDU4_PUMP_MONITOR_RESIDUE_BPA;Foxboro_Data;PIZ10199;;T_PIZ10199;Value;;;;;;;;
